product_type,external_temp,current_room_temp,humidity,volume_kg,packaging_type,storage_time_hr,airflow_rating,ideal_room_temp
butter,39.4,5.76,60.94,16.77,metal,31.2,good,6.07
ice-cream,36.78,5.93,51.11,2.08,metal,63.8,good,-18.53
milk,21.19,10.27,50.49,16.86,tetrapack,24.1,poor,3.45
ice-cream,32.77,16.04,52.21,27.55,tetrapack,28.5,moderate,-18.12
cheese,25.8,16.67,37.49,52.02,tetrapack,34.1,poor,7.58
ice-cream,36.65,17.88,88.84,2.74,tetrapack,36.8,moderate,-18.79
ice-cream,34.75,14.42,49.83,46.83,tetrapack,29.6,good,-18.12
cheese,25.99,8.57,87.93,38.53,plastic,69.9,good,7.85
flavored_beverage,26.74,10.31,37.47,49.43,tetrapack,5.3,poor,4.31
ice-cream,20.71,18.12,63.69,85.26,metal,42.1,moderate,-18.29
cheese,26.12,5.47,77.91,88.83,plastic,39.1,good,7.84
ice-cream,39.81,19.97,64.08,16.11,tetrapack,52.8,moderate,-18.46
curd,30.57,6.14,34.01,67.14,plastic,34.4,poor,4.16
curd,43.48,11.37,48.44,34.7,tetrapack,43.3,poor,4.05
cheese,26.64,17.7,44.85,8.35,metal,13.7,moderate,8.48
curd,26.53,5.12,81.89,10.16,tetrapack,45.0,good,4.78
butter,34.95,2.56,59.18,98.21,plastic,57.3,poor,6.0
butter,34.58,11.27,60.35,69.55,metal,25.8,poor,6.09
cheese,40.39,5.74,63.28,86.56,glass,30.9,poor,10.18
ice-cream,37.24,7.5,53.97,60.88,metal,56.6,good,-17.43
flavored_beverage,32.94,0.72,33.88,29.23,tetrapack,37.6,poor,4.5
ice-cream,36.32,14.87,35.25,41.61,metal,8.2,good,-18.36
flavored_beverage,33.58,11.86,59.71,12.83,plastic,56.8,moderate,4.44
cheese,22.75,12.34,76.29,34.11,tetrapack,39.9,good,9.89
cheese,43.53,18.03,65.52,31.57,glass,37.0,poor,10.03
cheese,25.01,5.67,48.41,37.26,tetrapack,46.9,poor,9.8
ice-cream,44.94,10.94,67.38,69.38,plastic,48.5,moderate,-17.53
milk,26.73,14.94,47.17,49.63,metal,15.8,poor,3.22
curd,25.43,16.54,59.1,76.25,tetrapack,3.2,good,3.84
milk,26.54,0.24,50.39,53.79,plastic,19.5,good,2.35
ice-cream,24.13,0.87,34.06,73.91,metal,71.8,moderate,-17.64
curd,26.95,7.37,73.9,84.31,glass,46.7,moderate,3.58
cheese,20.38,13.18,80.13,78.41,metal,29.0,moderate,8.09
cheese,28.17,0.36,65.52,67.57,glass,29.9,good,7.35
milk,25.0,7.78,42.65,21.61,plastic,54.2,good,3.76
butter,35.52,12.98,30.1,32.15,tetrapack,8.3,good,5.56
milk,23.98,14.57,42.99,13.57,tetrapack,24.6,good,3.05
butter,38.43,6.77,43.75,85.97,metal,54.5,good,5.4
curd,31.2,0.62,61.61,77.51,plastic,24.2,good,3.98
cheese,24.38,5.9,85.11,35.12,metal,42.7,moderate,8.15
butter,37.97,7.46,64.03,61.9,glass,42.6,moderate,5.43
ice-cream,35.25,1.61,83.42,53.21,glass,45.0,poor,-17.58
cheese,37.7,15.96,47.01,86.2,metal,3.0,good,8.66
cheese,32.61,4.27,80.85,60.42,glass,58.1,poor,9.85
milk,35.16,11.94,42.25,5.87,metal,7.1,poor,3.65
curd,31.34,6.13,36.03,98.64,metal,56.8,moderate,5.01
milk,32.07,1.14,75.79,49.23,glass,42.7,moderate,3.27
flavored_beverage,31.36,19.16,31.09,29.69,tetrapack,39.0,moderate,4.68
butter,44.69,12.8,42.96,20.41,tetrapack,39.2,good,5.94
milk,23.44,10.89,33.96,83.59,plastic,70.8,poor,2.89
ice-cream,26.47,9.69,44.34,30.98,tetrapack,36.8,poor,-17.6
curd,40.79,14.74,81.6,7.34,glass,53.3,moderate,3.94
ice-cream,39.84,2.95,51.36,71.98,plastic,39.7,good,-19.02
ice-cream,27.14,9.43,41.33,19.85,tetrapack,31.5,good,-18.58
butter,22.12,4.5,74.77,61.31,glass,58.2,good,5.57
curd,30.75,17.47,56.58,20.23,glass,41.0,moderate,4.3
milk,26.59,15.7,50.35,48.5,tetrapack,16.5,good,3.2
cheese,32.12,7.75,75.38,11.11,plastic,56.1,poor,9.08
flavored_beverage,34.16,7.21,83.88,82.68,metal,33.1,good,5.57
ice-cream,35.78,7.32,87.87,62.85,metal,65.7,moderate,-18.0
milk,37.96,6.42,48.49,58.12,glass,40.9,good,3.35
cheese,23.9,5.39,89.94,31.46,tetrapack,47.8,moderate,8.39
milk,42.54,9.05,79.28,44.34,metal,71.4,moderate,4.33
ice-cream,32.69,7.6,50.15,50.38,plastic,26.8,moderate,-17.99
curd,39.11,11.64,77.13,58.01,plastic,28.1,good,4.72
flavored_beverage,38.23,9.17,83.36,99.43,metal,71.1,good,5.01
curd,26.8,13.51,79.25,65.96,plastic,16.1,moderate,4.39
ice-cream,21.47,3.17,89.48,43.1,plastic,24.0,good,-17.9
ice-cream,24.25,9.87,34.32,62.12,metal,19.8,good,-17.86
flavored_beverage,31.4,2.6,70.18,23.87,tetrapack,59.9,good,4.62
flavored_beverage,44.86,11.1,65.28,72.67,plastic,2.2,poor,5.28
curd,28.89,11.05,39.32,98.48,metal,47.2,good,5.11
curd,30.81,7.38,47.87,66.41,glass,54.1,poor,4.7
milk,27.07,6.65,76.1,59.13,glass,59.3,moderate,2.84
milk,33.98,18.64,51.03,26.05,glass,47.0,moderate,4.31
cheese,30.54,2.71,42.75,71.8,plastic,60.3,moderate,9.4
ice-cream,41.37,17.67,52.51,5.22,glass,6.4,poor,-18.3
cheese,20.19,4.31,42.55,13.33,plastic,9.4,moderate,8.68
curd,29.06,12.53,36.61,53.02,tetrapack,4.8,moderate,4.24
butter,34.13,16.0,74.68,34.58,metal,19.7,good,6.79
curd,33.82,10.28,74.04,14.28,metal,57.7,good,5.23
curd,31.15,18.07,53.59,28.04,glass,29.3,poor,5.25
flavored_beverage,43.54,2.47,49.07,33.18,metal,51.9,good,5.57
milk,32.14,16.7,44.99,67.26,plastic,8.5,poor,3.75
ice-cream,25.08,15.29,36.36,1.35,plastic,56.6,moderate,-18.78
ice-cream,35.12,3.15,63.59,53.14,glass,10.6,poor,-18.11
flavored_beverage,37.65,18.42,48.35,30.33,tetrapack,59.1,good,5.29
flavored_beverage,21.43,14.09,53.29,51.72,plastic,20.0,moderate,5.55
milk,42.16,19.34,88.97,85.62,metal,71.3,good,3.39
curd,28.23,5.55,44.89,97.66,plastic,22.5,good,4.05
ice-cream,43.51,12.98,69.46,50.77,tetrapack,15.8,good,-17.97
curd,42.56,10.96,86.82,60.78,plastic,3.4,moderate,4.01
cheese,30.09,16.86,78.53,77.97,metal,63.5,moderate,8.32
curd,35.73,3.42,50.6,41.88,tetrapack,4.3,moderate,4.57
flavored_beverage,34.1,2.28,50.09,53.2,plastic,59.0,moderate,4.87
cheese,38.76,10.0,39.89,64.73,tetrapack,72.0,poor,9.36
cheese,37.03,9.36,36.36,96.41,glass,57.4,moderate,8.9
flavored_beverage,36.61,3.81,65.01,21.61,metal,55.8,poor,5.06
cheese,20.43,16.4,53.73,23.17,metal,10.0,poor,7.23
flavored_beverage,30.46,8.96,56.91,59.26,plastic,55.3,good,5.83
butter,40.34,19.41,67.97,45.3,tetrapack,35.2,poor,6.42
milk,34.36,2.01,30.99,64.1,plastic,33.3,good,2.29
butter,24.09,19.76,80.67,59.85,plastic,16.4,poor,6.81
butter,44.34,5.14,41.39,79.55,metal,9.1,good,5.34
butter,37.81,17.65,82.39,9.05,metal,14.7,good,7.36
curd,27.99,1.86,82.49,95.7,tetrapack,58.0,moderate,3.95
cheese,34.63,2.95,52.75,37.81,metal,33.7,good,8.13
milk,27.5,16.86,66.61,64.74,tetrapack,69.7,moderate,3.16
flavored_beverage,27.07,19.78,31.52,87.05,glass,30.1,good,6.06
butter,21.35,10.06,62.76,69.42,metal,60.6,moderate,6.67
milk,36.86,14.83,35.27,96.96,plastic,33.0,good,2.58
flavored_beverage,22.66,2.4,68.9,61.18,plastic,40.0,poor,4.13
milk,35.71,16.65,71.9,4.04,glass,64.6,good,3.6
ice-cream,25.67,8.37,85.61,51.44,tetrapack,21.5,poor,-18.94
ice-cream,26.32,15.72,44.52,62.45,metal,11.4,poor,-17.61
butter,25.07,3.76,43.55,16.93,plastic,68.4,good,5.36
milk,23.83,4.84,52.04,75.67,metal,41.0,moderate,3.68
butter,36.09,4.42,38.32,11.95,glass,55.6,poor,6.51
curd,41.14,12.54,74.27,62.24,plastic,23.1,moderate,4.19
butter,40.52,17.13,57.94,68.64,tetrapack,5.6,poor,6.56
milk,38.57,18.99,50.92,73.47,tetrapack,21.5,poor,2.73
ice-cream,41.68,15.0,41.97,99.77,plastic,34.5,moderate,-18.65
milk,24.14,6.79,53.5,94.41,metal,36.7,good,2.51
milk,33.65,0.91,53.19,48.03,tetrapack,52.6,poor,3.92
cheese,40.74,14.75,58.18,10.4,tetrapack,29.4,good,7.75
curd,34.46,3.53,53.67,66.58,metal,24.3,moderate,5.1
ice-cream,25.65,10.82,55.51,63.41,plastic,37.1,poor,-18.44
cheese,43.46,6.88,74.14,3.91,tetrapack,43.5,good,8.57
butter,20.13,1.79,33.33,13.44,tetrapack,56.1,moderate,5.46
flavored_beverage,39.74,0.46,40.57,19.48,tetrapack,11.5,good,4.65
curd,28.72,16.89,80.97,74.42,metal,38.0,poor,4.84
flavored_beverage,34.2,0.97,75.6,46.58,tetrapack,40.3,poor,5.82
ice-cream,36.16,6.93,86.56,67.36,metal,57.9,poor,-18.73
butter,23.53,19.03,83.28,52.77,glass,4.5,moderate,6.59
curd,20.03,19.88,51.14,82.28,plastic,61.6,good,4.01
butter,28.13,7.89,88.85,58.67,metal,71.9,moderate,5.9
milk,40.41,3.97,61.12,14.28,plastic,20.9,poor,3.64
ice-cream,40.87,14.97,81.69,89.22,metal,66.9,moderate,-18.23
flavored_beverage,20.2,15.23,58.98,90.6,tetrapack,49.4,moderate,6.15
cheese,27.04,13.39,66.28,13.53,glass,69.0,poor,7.68
milk,31.05,15.06,66.93,14.79,glass,26.4,moderate,2.6
milk,33.12,11.41,37.54,72.83,tetrapack,42.8,poor,4.11
butter,36.66,8.06,48.89,18.37,glass,63.5,moderate,6.76
butter,33.31,19.45,46.52,14.76,tetrapack,1.4,good,6.93
ice-cream,38.84,0.7,30.76,55.38,tetrapack,8.9,good,-18.39
cheese,43.64,18.63,85.06,80.34,glass,52.7,moderate,7.87
ice-cream,33.18,0.77,45.0,52.29,glass,14.9,poor,-19.14
flavored_beverage,20.07,1.79,73.9,27.44,plastic,53.2,good,5.83
flavored_beverage,22.55,9.25,67.88,57.44,plastic,1.2,moderate,4.94
butter,36.74,3.44,71.66,31.2,metal,64.2,good,6.15
milk,34.79,14.32,76.67,19.84,tetrapack,51.4,good,3.06
curd,43.63,4.21,62.76,68.73,plastic,49.3,poor,3.97
milk,29.08,4.51,84.11,91.43,metal,18.7,good,3.91
ice-cream,28.58,1.17,44.07,63.25,plastic,29.8,good,-18.44
cheese,30.34,14.11,87.88,84.62,tetrapack,54.0,moderate,9.9
flavored_beverage,20.61,3.84,62.03,18.33,metal,33.0,good,4.17
curd,39.19,10.35,36.74,83.85,plastic,1.6,good,4.65
ice-cream,40.42,13.13,63.25,35.37,glass,49.5,good,-17.28
milk,29.94,11.1,67.73,87.5,metal,11.5,poor,2.62
cheese,22.44,10.11,31.25,16.17,tetrapack,28.5,poor,7.04
curd,28.87,13.26,38.7,47.63,tetrapack,41.2,moderate,3.56
flavored_beverage,31.14,13.15,89.81,60.92,glass,24.7,poor,5.41
flavored_beverage,24.4,10.48,42.84,85.1,metal,5.2,good,4.33
curd,41.26,19.4,82.18,36.0,glass,34.6,moderate,4.85
butter,28.27,5.42,85.11,79.97,plastic,51.6,poor,5.62
butter,31.8,5.47,84.73,73.35,metal,65.3,poor,6.58
curd,41.08,11.11,43.98,72.97,metal,56.9,good,4.87
ice-cream,39.56,12.01,72.95,99.42,glass,33.5,good,-18.21
ice-cream,23.94,5.32,43.66,72.94,plastic,15.5,moderate,-18.99
curd,25.67,18.15,61.45,14.91,plastic,51.6,moderate,4.53
flavored_beverage,44.24,10.47,72.34,68.58,glass,29.9,poor,4.76
curd,35.29,0.26,30.59,77.58,metal,69.5,good,3.04
butter,44.64,0.84,74.03,4.77,metal,72.0,good,5.6
curd,41.0,8.84,70.65,94.35,glass,65.0,poor,4.98
ice-cream,27.67,5.53,70.37,76.7,metal,29.7,moderate,-19.3
cheese,33.73,6.89,42.41,60.88,plastic,28.6,good,7.39
milk,27.32,14.35,44.52,39.65,metal,30.9,moderate,3.37
flavored_beverage,39.05,19.69,60.14,57.48,plastic,59.6,moderate,5.72
ice-cream,41.91,10.11,49.47,89.31,tetrapack,19.7,poor,-17.42
butter,44.36,6.62,56.65,86.83,metal,7.7,moderate,6.45
ice-cream,22.03,7.27,72.58,93.63,metal,48.6,poor,-17.71
curd,28.77,1.76,82.65,46.91,metal,30.7,good,4.94
curd,37.36,1.93,32.95,3.38,metal,58.3,good,3.13
curd,38.86,13.91,60.57,49.92,metal,33.1,good,4.77
flavored_beverage,21.82,17.14,73.6,35.32,tetrapack,3.4,moderate,4.45
butter,44.43,2.09,50.39,78.75,metal,30.9,moderate,5.21
butter,42.91,16.41,65.11,68.37,tetrapack,3.8,good,6.3
flavored_beverage,39.1,15.12,74.34,56.32,glass,27.0,good,5.18
butter,26.17,13.25,82.61,73.07,glass,64.5,moderate,5.54
milk,20.09,18.38,80.37,63.17,metal,13.5,moderate,4.08
ice-cream,35.09,9.96,76.02,33.19,tetrapack,60.8,good,-18.8
curd,32.07,12.63,83.09,36.48,metal,36.0,poor,4.31
ice-cream,39.3,19.47,85.11,39.2,tetrapack,59.5,good,-18.38
ice-cream,22.62,19.97,57.06,22.46,tetrapack,9.4,good,-18.14
flavored_beverage,31.58,6.72,42.37,95.22,tetrapack,10.9,moderate,5.43
ice-cream,39.8,1.05,86.19,21.72,tetrapack,47.4,good,-18.0
cheese,40.4,9.34,86.25,40.07,plastic,5.4,moderate,8.38
curd,30.15,12.25,62.65,51.49,tetrapack,39.8,poor,5.21
ice-cream,23.1,15.03,63.01,7.38,glass,44.4,good,-18.88
butter,24.31,1.8,36.2,46.8,plastic,17.5,poor,5.22
flavored_beverage,34.26,14.84,58.53,56.47,metal,54.1,poor,5.58
flavored_beverage,43.92,18.02,33.28,68.7,metal,12.6,good,5.97
flavored_beverage,24.41,10.3,40.75,19.84,glass,60.9,moderate,5.18
ice-cream,26.71,0.77,59.4,43.68,glass,35.8,poor,-18.91
cheese,33.79,9.67,62.56,32.1,plastic,47.6,moderate,10.15
curd,42.18,10.02,56.5,55.03,glass,36.2,good,4.48
milk,22.41,9.3,74.71,50.69,plastic,19.0,good,2.8
butter,21.0,12.32,80.8,24.59,tetrapack,26.9,good,6.43
milk,42.7,12.85,48.79,1.97,metal,36.5,poor,4.02
flavored_beverage,36.92,6.44,39.12,76.61,tetrapack,43.0,poor,4.38
ice-cream,23.13,18.24,50.55,60.39,plastic,48.2,poor,-17.65
milk,25.46,8.04,89.45,39.04,plastic,71.6,good,3.83
cheese,25.19,10.99,77.69,4.76,glass,60.4,good,9.59
curd,42.99,14.97,40.73,90.25,metal,35.3,poor,4.43
flavored_beverage,37.33,2.45,54.42,98.42,tetrapack,37.5,moderate,6.01
curd,31.31,19.3,59.36,4.73,glass,33.7,moderate,4.66
cheese,32.51,19.8,35.69,91.14,metal,29.4,moderate,7.81
flavored_beverage,30.11,18.63,87.97,33.35,metal,41.5,moderate,5.57
milk,24.85,4.96,31.38,1.78,tetrapack,10.4,good,2.97
cheese,35.81,9.38,46.83,88.01,glass,47.2,good,7.66
ice-cream,26.26,15.49,51.83,42.72,plastic,33.5,moderate,-17.32
ice-cream,31.81,10.42,75.35,82.82,tetrapack,36.2,poor,-17.87
ice-cream,27.7,1.86,62.21,68.01,plastic,51.2,moderate,-18.24
curd,32.34,13.06,79.03,34.96,tetrapack,19.2,moderate,3.92
butter,25.37,16.81,69.12,65.22,tetrapack,31.4,moderate,7.11
butter,32.27,13.27,71.07,29.12,glass,16.8,poor,5.42
ice-cream,42.19,19.59,71.14,34.13,glass,26.2,poor,-18.36
milk,30.14,0.94,88.79,75.2,plastic,57.4,poor,3.03
curd,44.69,15.33,57.15,3.64,tetrapack,57.4,moderate,4.62
milk,39.11,16.23,58.95,68.92,metal,18.9,poor,4.28
milk,29.77,11.38,51.97,81.28,metal,63.1,moderate,2.96
curd,37.21,9.98,57.3,64.27,plastic,42.2,moderate,4.38
cheese,36.35,12.87,32.73,18.28,metal,20.6,moderate,7.66
milk,26.05,11.19,86.67,67.58,glass,53.2,poor,4.31
flavored_beverage,44.81,15.46,85.92,19.02,plastic,28.6,poor,4.74
flavored_beverage,25.75,10.25,87.79,25.8,metal,49.2,moderate,4.88
ice-cream,42.12,19.9,34.11,33.28,plastic,19.7,poor,-17.76
milk,24.12,18.39,82.62,57.66,glass,31.6,poor,3.21
ice-cream,41.89,5.58,82.85,11.73,glass,69.3,moderate,-18.11
ice-cream,25.29,12.7,72.31,34.38,glass,41.8,good,-18.33
flavored_beverage,24.13,0.86,55.14,83.95,metal,24.9,poor,4.04
curd,41.23,9.94,87.39,6.95,glass,13.8,poor,4.63
curd,24.66,1.66,71.15,73.29,plastic,52.7,poor,4.18
ice-cream,33.02,5.54,64.76,25.48,metal,63.8,poor,-19.2
milk,20.07,12.06,33.64,75.11,tetrapack,36.0,poor,2.16
milk,41.31,6.74,86.56,28.37,glass,48.1,moderate,3.34
cheese,20.9,0.98,85.8,53.68,glass,15.4,good,9.88
butter,25.89,17.78,58.9,70.12,plastic,1.7,poor,5.34
milk,22.83,10.87,69.74,89.8,tetrapack,13.5,poor,2.45
cheese,22.17,16.01,32.98,77.41,plastic,44.6,moderate,7.61
ice-cream,41.89,5.06,40.36,29.39,tetrapack,40.7,poor,-17.94
butter,41.92,16.75,88.01,62.2,plastic,21.0,moderate,6.89
milk,38.44,4.27,87.94,8.75,glass,58.9,poor,3.41
flavored_beverage,22.79,4.35,53.66,79.93,tetrapack,45.8,moderate,5.85
cheese,22.92,18.53,35.69,69.01,glass,3.8,moderate,9.25
milk,29.97,17.54,80.76,57.22,plastic,27.0,good,4.43
milk,31.52,19.94,87.05,47.1,metal,47.8,moderate,4.03
butter,38.26,19.3,33.44,78.23,glass,1.8,moderate,5.56
flavored_beverage,41.82,10.41,48.31,47.84,plastic,61.0,good,5.4
ice-cream,26.96,5.73,81.91,87.0,plastic,37.9,moderate,-18.38
cheese,39.27,14.54,45.56,98.93,tetrapack,46.6,good,10.08
flavored_beverage,31.58,17.57,54.6,17.07,plastic,69.9,moderate,4.74
milk,36.94,14.33,31.25,78.32,glass,61.7,good,3.92
cheese,30.09,6.68,50.86,59.23,metal,12.0,good,7.98
curd,34.78,2.74,60.3,24.44,glass,62.0,poor,4.52
flavored_beverage,21.89,14.96,76.92,74.29,tetrapack,12.4,moderate,5.64
butter,26.41,18.1,31.53,58.4,metal,59.5,poor,6.8
ice-cream,41.19,10.27,33.87,52.7,tetrapack,71.3,good,-19.19
ice-cream,44.74,7.19,64.81,15.2,glass,63.0,good,-17.37
curd,22.98,1.28,45.53,93.0,tetrapack,19.2,moderate,4.62
flavored_beverage,31.26,11.1,89.86,98.1,plastic,46.1,good,5.1
cheese,43.45,1.91,70.46,3.06,tetrapack,1.0,poor,8.24
butter,29.42,1.45,55.19,45.96,metal,70.2,moderate,5.97
flavored_beverage,43.57,7.85,41.79,29.85,plastic,60.8,poor,5.63
milk,38.28,2.89,84.07,68.72,glass,61.6,moderate,2.85
cheese,33.05,7.72,63.16,20.71,metal,6.4,good,9.81
cheese,29.92,15.49,84.45,69.63,glass,39.1,moderate,8.75
curd,30.27,3.55,86.83,1.88,tetrapack,44.1,good,4.72
cheese,39.84,19.84,37.85,57.13,glass,62.9,moderate,7.83
ice-cream,27.99,14.91,32.05,19.97,plastic,1.7,moderate,-17.96
curd,44.52,18.66,56.89,24.89,glass,61.7,good,3.56
cheese,34.02,7.46,44.34,18.72,plastic,47.4,good,7.93
flavored_beverage,33.56,10.84,41.98,10.39,tetrapack,41.6,poor,6.0
cheese,24.29,11.0,57.42,64.35,plastic,26.5,good,9.68
cheese,39.72,19.62,83.57,71.32,plastic,3.9,moderate,10.24
flavored_beverage,28.29,8.11,38.58,60.43,glass,5.0,moderate,4.23
cheese,32.17,11.7,50.77,21.23,glass,9.1,good,8.36
curd,37.19,14.6,66.02,59.81,glass,52.4,good,4.94
milk,38.13,13.59,48.18,19.11,glass,23.3,moderate,2.67
curd,28.4,7.08,79.65,82.39,plastic,34.6,moderate,3.83
milk,36.59,7.83,68.59,59.11,metal,10.0,moderate,3.58
curd,21.22,18.95,31.68,96.24,tetrapack,8.3,good,4.38
ice-cream,21.12,4.95,36.01,68.16,metal,25.2,poor,-19.16
cheese,32.98,8.07,45.11,55.27,glass,3.2,good,7.66
curd,33.61,15.58,73.06,2.72,plastic,20.7,moderate,3.66
curd,26.21,17.37,85.55,57.44,tetrapack,54.3,good,5.02
butter,26.59,6.68,54.43,56.34,plastic,36.6,moderate,5.72
curd,40.92,5.31,51.27,27.84,tetrapack,11.2,moderate,3.76
curd,23.29,12.29,50.19,27.87,tetrapack,32.5,good,4.52
flavored_beverage,35.92,13.55,58.15,92.85,plastic,52.6,moderate,4.62
curd,38.48,11.51,32.93,47.31,glass,19.6,poor,3.72
butter,33.71,1.0,89.77,19.5,plastic,59.5,poor,6.42
butter,31.15,9.59,45.66,56.05,glass,19.7,moderate,6.79
butter,32.93,17.8,71.73,91.76,tetrapack,31.3,poor,6.68
curd,42.98,1.61,68.6,35.56,plastic,70.1,poor,3.45
ice-cream,37.61,6.84,40.69,71.19,metal,48.3,moderate,-17.89
ice-cream,23.65,16.27,53.24,56.13,plastic,2.7,good,-17.38
ice-cream,41.01,0.4,55.51,58.69,metal,29.6,poor,-18.7
butter,30.54,0.88,51.07,61.97,plastic,32.6,moderate,5.14
milk,29.19,19.7,81.55,1.93,plastic,9.3,poor,3.37
ice-cream,34.86,17.69,81.99,68.34,plastic,38.1,good,-17.72
curd,29.59,7.24,88.5,97.29,glass,46.6,moderate,4.44
butter,21.23,12.45,86.92,19.48,tetrapack,60.2,good,6.74
milk,25.79,11.27,38.26,40.9,metal,61.3,poor,4.11
cheese,39.12,16.47,77.95,93.32,plastic,18.0,good,7.99
butter,43.53,14.14,61.23,52.78,tetrapack,31.8,moderate,6.23
cheese,40.19,3.29,88.22,94.07,metal,15.5,good,8.12
flavored_beverage,40.34,16.87,59.54,71.66,plastic,5.9,good,5.01
cheese,44.65,14.77,62.79,58.78,metal,22.2,good,7.99
ice-cream,43.4,3.46,71.05,38.94,metal,50.2,moderate,-18.06
ice-cream,44.19,5.76,80.5,1.33,metal,67.6,good,-17.35
ice-cream,35.34,9.44,45.1,63.51,plastic,16.6,moderate,-18.64
cheese,27.38,9.92,40.43,12.74,tetrapack,18.6,good,8.31
ice-cream,23.46,8.98,30.26,38.59,tetrapack,21.5,poor,-19.2
milk,40.79,7.67,51.8,33.86,plastic,5.2,poor,2.85
cheese,43.7,0.89,38.91,47.75,glass,34.5,poor,8.5
curd,30.84,8.1,76.41,38.99,tetrapack,7.8,poor,4.61
flavored_beverage,33.79,15.72,85.84,56.18,metal,46.1,good,5.25
butter,32.14,7.5,68.62,4.0,glass,24.6,moderate,6.56
butter,26.81,7.29,85.66,40.57,glass,51.6,good,6.55
cheese,26.4,16.8,53.92,13.69,glass,70.9,good,10.0
butter,38.07,18.6,88.33,48.0,glass,13.3,moderate,6.9
ice-cream,34.2,17.04,64.2,69.01,glass,61.1,poor,-18.12
butter,23.34,6.26,33.69,70.69,plastic,14.8,moderate,5.52
milk,44.21,1.99,71.6,11.04,plastic,49.9,poor,2.78
curd,33.88,3.73,78.53,26.52,glass,52.0,good,4.61
curd,21.73,16.14,52.73,94.42,glass,29.9,moderate,4.41
ice-cream,24.69,8.08,84.71,2.1,metal,22.0,moderate,-17.43
flavored_beverage,24.5,8.87,49.59,11.94,glass,19.8,moderate,5.46
milk,22.17,14.76,78.6,97.55,tetrapack,65.4,good,4.04
butter,37.71,13.73,74.06,41.82,metal,24.5,poor,5.44
curd,30.87,13.98,56.89,20.78,glass,27.4,poor,4.98
butter,37.0,2.74,48.22,60.07,tetrapack,16.5,poor,6.24
curd,43.7,13.0,73.33,45.78,tetrapack,38.2,moderate,3.63
ice-cream,40.58,10.62,51.25,71.57,glass,33.5,moderate,-18.5
milk,36.02,19.96,75.86,89.09,tetrapack,59.6,poor,3.81
cheese,44.26,16.6,40.84,65.72,glass,48.8,moderate,8.78
ice-cream,36.64,14.62,87.95,54.49,tetrapack,25.8,good,-18.45
flavored_beverage,25.51,9.49,57.3,52.28,metal,32.6,moderate,5.02
curd,44.07,13.05,31.06,90.61,glass,35.9,poor,3.79
cheese,28.67,2.24,62.08,28.63,tetrapack,39.0,poor,7.33
ice-cream,37.76,9.05,81.68,80.75,plastic,28.7,poor,-18.75
flavored_beverage,30.03,2.48,41.36,69.64,glass,44.3,poor,5.36
cheese,41.56,7.09,48.67,11.22,metal,27.3,moderate,8.19
butter,33.9,1.86,65.19,96.11,plastic,66.0,good,6.92
ice-cream,38.93,1.67,81.09,2.52,glass,16.1,poor,-17.68
flavored_beverage,39.64,6.18,52.29,10.79,glass,21.1,good,6.02
cheese,29.54,17.01,32.37,13.55,plastic,18.8,moderate,8.67
ice-cream,34.27,13.22,39.97,93.65,tetrapack,38.6,good,-18.57
curd,25.52,10.23,51.31,71.16,plastic,60.4,poor,4.0
cheese,34.29,16.98,49.69,6.65,glass,31.6,moderate,8.53
curd,28.37,3.78,65.6,19.7,plastic,19.4,moderate,4.23
curd,26.14,13.92,48.95,8.13,metal,12.8,moderate,4.57
cheese,42.55,2.97,56.45,95.48,plastic,12.0,moderate,9.87
milk,35.57,9.06,57.03,2.0,metal,56.0,good,2.48
ice-cream,33.45,14.72,33.86,53.89,metal,4.6,poor,-18.83
milk,32.85,10.31,51.85,92.19,glass,8.5,poor,2.71
milk,38.06,19.56,45.95,87.65,glass,31.2,moderate,3.8
butter,34.93,4.35,42.66,9.68,metal,30.8,good,6.46
butter,26.64,4.87,69.53,31.98,metal,19.1,poor,6.65
milk,30.66,13.95,55.36,92.86,tetrapack,12.9,good,4.13
butter,41.78,12.06,38.62,64.26,tetrapack,3.5,good,5.36
ice-cream,31.53,8.28,57.71,83.91,plastic,37.3,moderate,-17.46
curd,31.81,2.84,73.22,95.45,metal,62.1,moderate,4.78
cheese,40.61,16.96,68.67,15.02,plastic,66.8,good,8.45
butter,36.09,11.4,70.81,52.86,plastic,51.2,moderate,6.48
ice-cream,37.9,12.87,57.14,42.22,plastic,36.0,moderate,-18.9
butter,40.21,15.14,46.09,19.83,tetrapack,22.2,good,6.69
ice-cream,29.84,4.95,86.02,41.75,plastic,53.1,poor,-18.24
butter,38.15,13.42,73.93,96.64,metal,40.8,good,6.76
cheese,41.7,1.86,34.75,63.04,plastic,14.5,moderate,9.35
curd,25.6,10.94,50.56,39.94,tetrapack,34.6,good,4.94
ice-cream,37.84,2.79,41.29,73.46,plastic,65.8,poor,-17.69
curd,26.14,11.14,52.68,46.92,tetrapack,49.3,poor,4.95
butter,22.14,12.99,70.51,63.29,glass,4.3,good,6.08
ice-cream,22.73,16.11,87.15,27.14,metal,43.4,poor,-17.19
cheese,26.6,17.78,45.97,12.66,tetrapack,61.1,poor,8.15
ice-cream,34.57,10.19,53.98,19.32,tetrapack,18.8,good,-18.95
cheese,44.13,11.99,42.7,73.3,metal,21.9,good,9.58
butter,21.13,19.29,76.13,46.56,metal,62.4,good,6.02
